Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
694,East,1444,109,0.249,690,,4160,636,400,0,索子9 | 萬子5 萬子5 萬子5赤ドラ 筒子6 筒子7 筒子8 索子6 索子7 索子7 索子8 索子8 索子9
695,North,-4884,109,0.249,5166,,2064,588,728,0,萬子6 | 筒子3 筒子4 筒子5赤ドラ 筒子6 筒子7 筒子8 索子6 索子6 索子6 索子7 索子8 索子9
696,South,-3158,109,0.248,3882,,1416,1072,1252,0,萬子4 萬子5赤ドラ 索子3 索子3 索子3 索子5 索子9 | 萬子7 萬子7 萬子7 筒子6 筒子6 筒子6
697,North,977,110,0.248,1080,,3072,936,1128,0,萬子7 筒子5 筒子5赤ドラ 索子2 | 萬子2 萬子3 萬子4 萬子6 萬子6 萬子6 索子6 索子6 索子6
698,West,-5902,109,0.247,5478,,1680,716,172,0,萬子4 筒子7 筒子8 索子7 索子7 索子7 北風 | 筒子3 筒子3 筒子3 筒子5赤ドラ 筒子6 筒子7
699,East,-949,110,0.247,1104,,1624,660,988,0,萬子4 萬子7 索子3 索子7 | 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9 索子2 索子3 索子4
700,West,-3021,109,0.246,2442,,1544,660,224,0,萬子7 萬子7 筒子8 索子3 索子6 索子8 南風 | 萬子5赤ドラ 萬子6 萬子7 索子7 索子8 索子9
701,East,2618,110,0.246,-1548,,3152,560,436,0,筒子8 筒子8 筒子8 索子4 | 萬子3 萬子3 萬子3 萬子6 萬子6 萬子6 索子3 索子3 索子3
702,West,-801,109,0.245,1578,,1864,764,1160,0,萬子6 筒子4 筒子5 索子7 索子7 索子8 索子9 | 萬子5 萬子6 萬子7 索子3 索子4 索子5
703,East,-1425,110,0.245,1632,,1032,1512,732,0,萬子4 萬子6 萬子6 萬子7 萬子9 萬子9 筒子8 索子3 索子9 索子9 | 萬子5 萬子6 萬子7
