Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
136,North,-3489,109,0.762,1410,,944,0,0,0,萬子3 索子2 索子9 索子9 西風 北風 發ちゃん | 萬子1 萬子2 萬子3 索子3 索子4 索子5赤ドラ
137,South,-3288,110,0.760,1287,,1024,0,0,0,萬子9 筒子1 筒子8 索子5 索子8 南風 北風 發ちゃん 中ちゃん 中ちゃん | 筒子6 筒子6 筒子6
138,South,-2128,109,0.759,630,,1528,0,0,0,萬子6 萬子9 索子2 索子8 白ちゃん 白ちゃん 中ちゃん | 萬子3 萬子3 萬子3 萬子4 萬子5赤ドラ 萬子6
139,West,262,109,0.757,-2130,,1184,0,0,0,筒子4 東風 東風 北風 北風 發ちゃん 中ちゃん | 筒子1 筒子1 筒子1 索子9 索子9 索子9
140,West,-2499,109,0.756,1200,,1688,0,0,0,筒子1 筒子3 筒子3 筒子6 索子3 南風 北風 | 筒子4 筒子5赤ドラ 筒子6 西風 西風 西風
141,West,-1765,110,0.754,963,,2280,0,0,0,萬子5 萬子5 索子1 索子2 | 萬子1 萬子1 萬子1 筒子1 筒子2 筒子3 索子6 索子7 索子8
142,East,-1696,109,0.753,-297,,1056,0,0,0,萬子2 萬子3 萬子7 東風 南風 北風 發ちゃん | 筒子3 筒子3 筒子3 筒子9 筒子9 筒子9
143,South,4907,96,0.751,-609,中 五門斉,2656,0,0,0,索子9 索子9 西風 西風 西風 | 萬子3 萬子3 萬子3 筒子2 筒子3 筒子4 中ちゃん 中ちゃん 中ちゃん
144,East,-3308,110,0.750,1230,,960,0,0,0,筒子2 筒子3 筒子8 筒子8 筒子9 索子9 東風 南風 西風 發ちゃん | 筒子7 筒子7 筒子7
145,West,126,110,0.748,-1581,,1656,0,0,0,筒子6 筒子8 索子1 北風 | 萬子7 萬子7 萬子7 筒子1 筒子1 筒子1 索子7 索子8 索子9
146,West,-482,109,0.747,-1062,,1472,0,0,0,萬子2 筒子1 筒子7 索子1 索子4 東風 中ちゃん | 萬子7 萬子8 萬子9 索子1 索子2 索子3
147,East,-1633,110,0.745,-417,,1000,0,0,0,萬子6 萬子7 萬子9 筒子1 筒子1 索子1 索子7 東風 北風 發ちゃん | 索子1 索子2 索子3
148,West,4824,67,0.744,-1071,混全帯么九,1856,0,0,0,筒子9 筒子9 北風 北風 北風 | 索子1 索子2 索子3 索子7 索子8 索子9 南風 南風 南風
149,West,-4770,110,0.742,2751,,1008,0,0,0,萬子2 筒子7 索子3 索子8 索子8 西風 白ちゃん 發ちゃん 發ちゃん 中ちゃん | 索子2 索子3 索子4
150,West,-631,110,0.741,-609,,1856,0,0,0,萬子2 筒子3 筒子4 北風 | 萬子9 萬子9 萬子9 筒子7 筒子8 筒子9 索子3 索子3 索子3
